,genres
10107,"['animation', 'family', 'european']"
10108,"['comedy', 'documentation']"
10109,"['thriller', 'crime', 'action', 'european']"
10110,"['comedy', 'drama', 'romance']"
10111,"['drama', 'romance']"
10112,"['fantasy', 'action', 'comedy', 'thriller']"
10113,['animation']
10114,"['animation', 'comedy', 'european']"
10115,"['comedy', 'drama']"
10116,"['comedy', 'action', 'romance']"
10117,"['drama', 'comedy', 'european']"
10118,"['action', 'crime', 'drama']"
10119,"['war', 'documentation']"
10120,"['drama', 'action', 'thriller', 'crime', 'comedy']"
10121,"['action', 'drama', 'thriller', 'crime']"
10122,"['documentation', 'crime']"
10123,['documentation']
10124,"['action', 'comedy', 'scifi']"
10125,"['romance', 'drama']"
10126,"['animation', 'comedy', 'family']"
10127,"['drama', 'thriller', 'crime']"
10128,['documentation']
10129,"['drama', 'comedy', 'romance']"
10130,"['action', 'drama', 'thriller']"
10131,"['comedy', 'documentation']"
10132,"['drama', 'romance']"
10133,"['drama', 'thriller', 'comedy']"
10134,"['crime', 'action', 'drama', 'thriller']"
10135,"['documentation', 'european']"
10136,"['action', 'drama', 'crime', 'thriller', 'comedy']"
10137,"['comedy', 'drama', 'romance']"
10138,"['comedy', 'action', 'crime', 'drama', 'thriller']"
10139,"['drama', 'romance']"
10140,"['drama', 'family', 'fantasy', 'comedy']"
10141,"['thriller', 'comedy', 'drama', 'romance']"
10142,"['drama', 'romance', 'comedy']"
10143,['comedy']
10144,"['comedy', 'animation']"
10145,"['comedy', 'drama', 'romance']"
10146,"['drama', 'action', 'comedy', 'romance', 'thriller']"
10147,"['drama', 'comedy']"
10148,"['romance', 'drama', 'fantasy', 'comedy']"
10149,"['drama', 'music']"
10150,"['drama', 'comedy', 'crime', 'romance']"
10151,"['comedy', 'drama', 'romance']"
10152,"['crime', 'drama', 'action', 'thriller']"
10153,"['music', 'drama', 'thriller']"
10154,"['drama', 'european', 'family', 'war']"
10155,"['romance', 'drama', 'comedy']"
10156,['comedy']
10157,"['animation', 'action', 'comedy']"
10158,"['comedy', 'drama', 'romance']"
10159,"['drama', 'thriller', 'crime']"
10160,['drama']
10161,"['comedy', 'family', 'drama', 'romance']"
10162,"['comedy', 'drama', 'romance']"
10163,"['thriller', 'romance', 'drama']"
10164,"['drama', 'romance', 'comedy']"
10165,['drama']
10166,"['comedy', 'romance']"
10167,"['thriller', 'action', 'drama', 'crime', 'romance', 'sport']"
10168,"['romance', 'comedy', 'drama']"
10169,"['thriller', 'crime', 'drama', 'romance', 'action']"
10170,"['drama', 'comedy']"
10171,"['drama', 'comedy', 'romance', 'thriller', 'crime']"
10172,"['comedy', 'crime']"
10173,"['comedy', 'action', 'crime', 'drama']"
10174,"['action', 'thriller', 'horror', 'scifi']"
10175,"['action', 'crime', 'drama', 'history']"
10176,"['drama', 'war', 'action']"
10177,['documentation']
10178,"['documentation', 'history', 'war', 'european']"
10179,"['comedy', 'drama', 'romance']"
10180,['comedy']
10181,"['war', 'comedy', 'drama', 'european']"
10182,['horror']
10183,"['romance', 'drama']"
10184,"['drama', 'family']"
10185,"['horror', 'thriller', 'drama']"
10186,"['comedy', 'documentation']"
10187,['drama']
10188,['animation']
10189,"['comedy', 'documentation']"
10190,"['comedy', 'drama', 'family']"
10191,"['music', 'documentation']"
10192,"['thriller', 'crime', 'drama', 'action']"
10193,['comedy']
10194,"['comedy', 'drama', 'thriller']"
10195,['war']
10196,['comedy']
10197,"['thriller', 'crime', 'drama']"
10198,['comedy']
10199,"['drama', 'family', 'comedy']"
10200,"['romance', 'comedy', 'drama']"
10201,['war']
10202,"['war', 'action', 'drama', 'romance']"
10203,"['animation', 'family']"
10204,"['drama', 'comedy', 'romance']"
10205,"['horror', 'thriller', 'war', 'action', 'crime']"
10206,['animation']
10207,"['horror', 'thriller', 'drama']"
10208,"['comedy', 'drama']"
10209,"['drama', 'crime', 'comedy']"
10210,"['comedy', 'drama']"
10211,"['drama', 'comedy']"
10212,"['crime', 'drama', 'history', 'action']"
10213,['reality']
10214,"['drama', 'action']"
10215,"['drama', 'romance', 'comedy']"
10216,"['drama', 'comedy', 'romance']"
10217,"['romance', 'drama', 'comedy']"
10218,"['action', 'comedy', 'crime', 'drama']"
10219,"['documentation', 'music', 'drama']"
10220,"['drama', 'romance', 'european']"
10221,"['crime', 'drama', 'action']"
10222,"['drama', 'crime', 'action']"
10223,['comedy']
10224,['drama']
10225,['drama']
10226,['drama']
10227,"['comedy', 'drama', 'history']"
10228,"['comedy', 'documentation']"
10229,['documentation']
10230,['drama']
10231,"['thriller', 'action']"
10232,"['thriller', 'crime', 'drama', 'action']"
10233,['drama']
10234,"['fantasy', 'animation', 'action']"
10235,['drama']
10236,"['thriller', 'action', 'crime']"
10237,"['comedy', 'crime', 'drama']"
10238,"['drama', 'family', 'romance']"
10239,"['thriller', 'horror', 'romance', 'drama']"
10240,"['romance', 'thriller', 'action', 'crime', 'drama']"
10241,"['drama', 'action']"
10242,"['comedy', 'romance']"
10243,"['drama', 'romance', 'comedy']"
10244,"['thriller', 'horror', 'romance', 'drama']"
10245,['drama']
10246,"['comedy', 'documentation']"
10247,"['action', 'drama', 'thriller']"
10248,"['action', 'comedy', 'sport', 'crime']"
10249,"['war', 'romance', 'drama', 'history', 'european']"
10250,"['comedy', 'action', 'drama', 'fantasy']"
10251,"['drama', 'comedy', 'romance']"
10252,"['documentation', 'crime']"
10253,['drama']
10254,['comedy']
10255,"['drama', 'thriller', 'action', 'crime']"
10256,"['comedy', 'crime', 'action']"
10257,"['comedy', 'thriller', 'drama', 'romance']"
10258,"['drama', 'comedy']"
10259,['drama']
10260,['drama']
10261,"['drama', 'family', 'comedy']"
10262,"['drama', 'music', 'romance', 'comedy']"
10263,"['drama', 'sport', 'thriller']"
10264,"['comedy', 'crime', 'drama']"
10265,"['drama', 'european']"
10266,"['drama', 'comedy', 'romance', 'sport']"
10267,['drama']
10268,['']
10269,"['comedy', 'romance', 'drama']"
10270,"['romance', 'drama', 'comedy']"
10271,"['thriller', 'action', 'drama']"
10272,['drama']
10273,['drama']
10274,"['comedy', 'drama']"
10275,"['comedy', 'drama', 'romance']"
10276,['animation']
10277,"['drama', 'european']"
10278,"['animation', 'action']"
10279,"['documentation', 'history']"
10280,"['drama', 'romance']"
10281,['']
10282,['animation']
10283,"['thriller', 'drama']"
10284,"['drama', 'family', 'romance']"
10285,['']
10286,['']
10287,['drama']
10288,"['drama', 'family']"
10289,"['drama', 'comedy']"
10290,"['animation', 'scifi', 'action', 'family', 'thriller', 'horror', 'fantasy', 'crime', 'comedy', 'drama']"
10291,"['comedy', 'romance']"
10292,"['family', 'drama', 'history', 'european']"
10293,"['drama', 'scifi', 'thriller', 'european']"
10294,"['drama', 'western', 'crime', 'action']"
10295,"['action', 'animation', 'comedy', 'fantasy']"
10296,['reality']
10297,"['drama', 'comedy', 'romance', 'european']"
10298,"['scifi', 'animation', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'thriller']"
10299,"['action', 'crime', 'drama', 'thriller', 'scifi']"
10300,"['animation', 'comedy', 'family', 'scifi', 'action', 'fantasy', 'european']"
10301,"['scifi', 'action', 'animation', 'drama', 'western', 'fantasy', 'thriller', 'romance', 'comedy']"
10302,"['animation', 'drama', 'family', 'scifi', 'action', 'fantasy', 'comedy']"
10303,"['drama', 'crime', 'history', 'romance']"
10304,"['comedy', 'animation', 'family']"
10305,"['drama', 'crime', 'thriller', 'european']"
10306,"['scifi', 'action', 'animation', 'comedy', 'family']"
10307,"['comedy', 'crime', 'drama']"
10308,"['reality', 'romance', 'documentation', 'comedy']"
10309,"['scifi', 'action', 'fantasy', 'horror', 'family', 'animation', 'drama']"
10310,['documentation']
10311,"['action', 'scifi']"
10312,"['comedy', 'drama', 'european']"
10313,"['romance', 'comedy', 'drama']"
10314,"['comedy', 'drama', 'european']"
10315,"['comedy', 'family', 'animation', 'drama', 'horror', 'thriller']"
10316,"['scifi', 'action', 'comedy', 'fantasy', 'horror']"
10317,"['crime', 'drama', 'thriller', 'history']"
10318,"['scifi', 'action', 'animation', 'comedy', 'fantasy']"
10319,"['family', 'animation', 'comedy']"
10320,"['comedy', 'animation', 'sport']"
10321,"['drama', 'comedy', 'romance', 'music']"
10322,"['comedy', 'documentation']"
10323,"['scifi', 'animation', 'action']"
10324,"['music', 'comedy', 'scifi']"
10325,"['drama', 'crime', 'action', 'thriller']"
10326,"['scifi', 'action', 'animation', 'comedy', 'crime']"
10327,"['drama', 'documentation']"
10328,"['drama', 'family', 'fantasy']"
10329,['comedy']
10330,['drama']
10331,"['action', 'comedy', 'scifi', 'family', 'fantasy', 'animation']"
10332,"['drama', 'action', 'crime']"
10333,"['comedy', 'drama']"
10334,"['animation', 'comedy', 'family', 'fantasy']"
10335,"['romance', 'drama', 'comedy']"
10336,"['animation', 'european']"
10337,['documentation']
10338,['comedy']
10339,['documentation']
10340,"['family', 'music', 'animation']"
10341,"['reality', 'documentation']"
10342,['drama']
10343,"['comedy', 'documentation']"
10344,"['animation', 'european']"
10345,['reality']
10346,"['comedy', 'action', 'crime', 'thriller']"
10347,"['documentation', 'sport']"
10348,"['drama', 'romance', 'comedy']"
10349,"['thriller', 'comedy', 'drama']"
10350,['comedy']
10351,['documentation']
10352,"['romance', 'comedy']"
10353,['comedy']
10354,"['drama', 'family', 'sport']"
10355,"['comedy', 'music', 'family']"
10356,"['drama', 'crime', 'sport', 'thriller', 'action']"
10357,"['drama', 'crime']"
10358,"['comedy', 'family']"
10359,"['action', 'thriller', 'crime', 'european']"
10360,"['romance', 'drama', 'comedy', 'european']"
10361,['drama']
10362,"['comedy', 'drama', 'family']"
10363,"['crime', 'thriller', 'drama', 'fantasy']"
10364,['drama']
10365,"['thriller', 'drama', 'romance', 'comedy']"
10366,"['action', 'animation', 'drama']"
10367,['drama']
10368,"['drama', 'thriller', 'crime']"
10369,"['action', 'animation', 'comedy', 'family']"
10370,"['family', 'comedy', 'drama', 'sport']"
10371,"['scifi', 'animation', 'action']"
10372,['comedy']
10373,"['comedy', 'animation']"
10374,"['drama', 'comedy']"
10375,['reality']
10376,['comedy']
10377,"['action', 'comedy', 'crime']"
10378,"['drama', 'fantasy', 'comedy']"
10379,"['comedy', 'music']"
10380,"['drama', 'romance', 'comedy']"
10381,"['drama', 'romance']"
10382,"['drama', 'action']"
10383,"['thriller', 'action', 'crime', 'drama', 'european']"
10384,"['drama', 'action', 'romance', 'comedy']"
10385,"['comedy', 'drama']"
10386,"['drama', 'comedy']"
10387,"['comedy', 'documentation']"
10388,"['thriller', 'action', 'crime']"
10389,"['romance', 'comedy']"
10390,"['comedy', 'drama', 'romance']"
10391,"['drama', 'comedy', 'romance']"
10392,"['drama', 'horror', 'thriller']"
10393,"['drama', 'history', 'romance']"
10394,"['thriller', 'action']"
10395,"['drama', 'thriller', 'crime']"
10396,"['drama', 'thriller']"
10397,"['romance', 'comedy']"
10398,['drama']
10399,"['comedy', 'documentation']"
10400,['comedy']
10401,['comedy']
10402,"['animation', 'action', 'fantasy']"
10403,['animation']
10404,"['comedy', 'drama', 'romance']"
10405,"['scifi', 'animation', 'family', 'fantasy']"
10406,"['thriller', 'action', 'comedy', 'crime']"
10407,['comedy']
10408,['drama']
10409,"['drama', 'thriller', 'action', 'crime']"
10410,"['action', 'thriller', 'crime']"
10411,"['animation', 'family']"
10412,['drama']
10413,['drama']
10414,"['action', 'thriller']"
10415,['animation']
10416,['drama']
10417,['animation']
10418,['comedy']
10419,['animation']
10420,['drama']
10421,"['crime', 'action', 'comedy']"
10422,['comedy']
10423,"['romance', 'drama']"
10424,['animation']
10425,"['action', 'thriller']"
10426,"['drama', 'thriller', 'action']"
10427,"['documentation', 'history']"
10428,['comedy']
10429,"['fantasy', 'drama', 'family', 'action']"
10430,"['comedy', 'crime', 'drama']"
10431,['drama']
10432,['drama']
10433,['drama']
10434,['animation']
10435,"['romance', 'drama', 'thriller']"
10436,"['family', 'drama']"
10437,"['comedy', 'drama']"
10438,"['drama', 'comedy', 'romance']"
10439,['drama']
10440,"['comedy', 'romance']"
10441,"['drama', 'romance', 'war', 'european']"
10442,"['crime', 'drama', 'european']"
10443,"['scifi', 'romance', 'drama', 'fantasy']"
10444,"['action', 'scifi', 'animation', 'horror', 'drama', 'fantasy']"
10445,"['scifi', 'drama', 'fantasy', 'horror']"
10446,"['thriller', 'drama', 'crime']"
10447,"['reality', 'romance', 'european']"
10448,"['drama', 'scifi', 'family', 'animation', 'action']"
10449,"['drama', 'fantasy', 'history']"
10450,"['horror', 'thriller']"
10451,"['scifi', 'drama', 'action']"
10452,['reality']
10453,"['drama', 'scifi', 'thriller', 'action', 'crime']"
10454,['drama']
10455,"['drama', 'documentation', 'romance', 'crime']"
10456,"['crime', 'drama', 'thriller']"
10457,"['comedy', 'drama', 'animation']"
10458,"['war', 'thriller', 'drama']"
10459,"['drama', 'comedy']"
10460,"['comedy', 'family', 'action', 'scifi', 'thriller', 'drama']"
10461,"['drama', 'comedy', 'crime']"
10462,"['action', 'scifi', 'family', 'comedy', 'drama']"
10463,"['drama', 'thriller', 'crime']"
10464,"['drama', 'history']"
10465,"['action', 'comedy', 'drama', 'horror', 'romance', 'scifi']"
10466,"['action', 'drama', 'history', 'documentation']"
10467,"['scifi', 'action', 'crime', 'fantasy', 'horror']"
10468,"['animation', 'family', 'fantasy']"
10469,"['scifi', 'action', 'animation', 'comedy', 'fantasy']"
10470,"['comedy', 'drama', 'family']"
10471,"['drama', 'comedy', 'european']"
10472,"['comedy', 'drama', 'romance']"
10473,"['animation', 'scifi', 'fantasy', 'romance', 'action', 'comedy', 'drama', 'family']"
10474,"['comedy', 'european']"
10475,"['drama', 'history', 'european', 'romance', 'war']"
10476,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']"
10477,['reality']
10478,"['drama', 'music']"
10479,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']"
10480,['drama']
10481,"['thriller', 'scifi', 'drama', 'fantasy', 'horror']"
10482,"['animation', 'comedy', 'family', 'european']"
10483,['comedy']
10484,"['action', 'scifi', 'animation', 'drama', 'fantasy', 'romance']"
10485,"['action', 'war', 'drama', 'history']"
10486,"['documentation', 'sport']"
10487,"['drama', 'family', 'romance']"
10488,['documentation']
10489,"['family', 'comedy']"
10490,"['drama', 'comedy', 'scifi', 'romance', 'fantasy']"
10491,"['animation', 'family', 'fantasy', 'scifi', 'comedy']"
10492,['animation']
10493,"['comedy', 'drama', 'romance']"
10494,"['drama', 'crime', 'european']"
10495,"['comedy', 'documentation']"
10496,"['drama', 'romance']"
10497,"['scifi', 'action', 'family', 'fantasy', 'romance', 'comedy', 'drama']"
10498,['reality']
10499,"['comedy', 'drama', 'romance']"
10500,"['comedy', 'drama']"
10501,"['animation', 'comedy', 'drama', 'family', 'action', 'fantasy', 'european']"
10502,"['comedy', 'family', 'fantasy']"
10503,"['documentation', 'war']"
10504,"['scifi', 'animation', 'drama', 'fantasy', 'romance']"
10505,"['comedy', 'documentation', 'romance']"
10506,"['documentation', 'european', 'drama', 'family']"
10507,"['action', 'scifi', 'drama', 'animation', 'comedy', 'family', 'fantasy']"
10508,"['comedy', 'animation', 'drama', 'sport']"
10509,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance']"
10510,"['drama', 'thriller']"
10511,"['crime', 'drama', 'romance']"
10512,['animation']
10513,"['action', 'drama', 'thriller', 'crime']"
10514,"['romance', 'thriller', 'drama', 'crime', 'war']"
10515,"['comedy', 'documentation']"
10516,['documentation']
10517,['comedy']
10518,"['comedy', 'documentation', 'reality']"
10519,['animation']
10520,"['comedy', 'family', 'music', 'animation']"
10521,"['action', 'drama', 'romance', 'crime']"
10522,"['documentation', 'drama', 'history']"
10523,"['drama', 'comedy', 'romance']"
10524,"['documentation', 'family']"
10525,"['comedy', 'family', 'sport', 'scifi', 'animation', 'action']"
10526,['']
10527,"['comedy', 'family', 'fantasy', 'animation', 'action']"
10528,"['documentation', 'sport']"
10529,"['crime', 'romance', 'drama']"
10530,"['comedy', 'family']"
10531,"['action', 'drama', 'romance']"
10532,['horror']
10533,"['comedy', 'documentation']"
10534,"['history', 'action', 'drama', 'sport']"
10535,"['music', 'documentation']"
10536,"['drama', 'comedy', 'romance']"
10537,"['thriller', 'action', 'crime']"
10538,"['comedy', 'drama']"
10539,"['action', 'animation', 'comedy']"
10540,"['documentation', 'family', 'history']"
10541,"['documentation', 'comedy']"
10542,['drama']
10543,"['documentation', 'comedy', 'music']"
10544,"['animation', 'action', 'comedy', 'drama', 'fantasy', 'family']"
10545,"['comedy', 'animation', 'family']"
10546,"['action', 'animation', 'family', 'comedy', 'scifi']"
10547,"['comedy', 'romance']"
10548,"['crime', 'action']"
10549,['drama']
10550,"['action', 'crime', 'drama', 'romance']"
10551,['comedy']
10552,"['horror', 'thriller']"
10553,"['comedy', 'drama', 'crime', 'action']"
10554,"['action', 'thriller', 'drama']"
10555,['drama']
10556,"['animation', 'family']"
10557,"['drama', 'comedy']"
10558,"['drama', 'sport']"
10559,"['crime', 'action', 'thriller']"
10560,"['music', 'drama']"
